definir_nombre_tournois 10
Tjandramulia_Olivia Dinu_Cristina
Waltert_Simona Kiick_Allie
Montez_Pamela Schader_Laura
Niemeier_Jule Chirico_Louisa
Konjuh_Ana Pereira_Teliana
Sakatsume_Himeno Brito_Fernanda
Vecic_Alexandra Garcia_Georgina
Jokic_Katarina Swiatek_Iga
Berankova_Karolina Juhaszova_Vivien
Bojovic_Jana Yadav_Mihika
Chikaraishi_Yui Cavalle-Reimers_Yvonne
Krueger_Ashlyn Chang_Han-na
Graham_Alexa Abduraimova_Nigina
Murray_Samantha Romeo_Caroline
Stosur_Samantha Lindh_Emilie
Bartunkova_Nikola Dentoni_Corinna
Uchijima_Moyuka Shapatava_Sofia
Da_Gabriella Chaudhari_Vaidehi
Spiteri_Dalila Cadar_Elena-teodora
Naya_Guillermina Reasco_Mell
Fita_Angela Hennemann_Caijsa
Ghitescu_Andreea Plipuech_Peangtarn
Orpana_Oona Li_Ann
Salden_Lara Cirstea_Sorana
Ng_Taylor Jaruskova_Timea
Lantigua_Ana Samir_Sandra
Harrison_Catherine Bhunu_Valeria
Bihan_Kelia Podoroska_Nadia
Monnet_Carole Dart_Harriet
Puig_Monica Sugnaux_Tess
Haddad_Beatriz Gadient_Nicole
Hsu_Chieh-yu Beth_Sarah
Guo_Meiqi Tomova_Viktoriya
Spigarelli_Martina Fahey_Katharine
Ma_Ye-Xin Lorenzo_Francesca
Ferrando_Cristiana Delai_Melania
Waltert_Simona Tjandramulia_Olivia
Niemeier_Jule Montez_Pamela
Konjuh_Ana Sakatsume_Himeno
Vecic_Alexandra Jokic_Katarina
Berankova_Karolina Bojovic_Jana
Krueger_Ashlyn Chikaraishi_Yui
Graham_Alexa Murray_Samantha
Stosur_Samantha Bartunkova_Nikola
Uchijima_Moyuka Da_Gabriella
Naya_Guillermina Spiteri_Dalila
Ghitescu_Andreea Fita_Angela
Salden_Lara Orpana_Oona
Lantigua_Ana Ng_Taylor
Bihan_Kelia Harrison_Catherine
Monnet_Carole Puig_Monica
Hsu_Chieh-yu Haddad_Beatriz
Guo_Meiqi Spigarelli_Martina
Ferrando_Cristiana Ma_Ye-Xin
Waltert_Simona Niemeier_Jule
Konjuh_Ana Vecic_Alexandra
Berankova_Karolina Krueger_Ashlyn
Stosur_Samantha Graham_Alexa
Uchijima_Moyuka Naya_Guillermina
Ghitescu_Andreea Salden_Lara
Lantigua_Ana Bihan_Kelia
Monnet_Carole Hsu_Chieh-yu
Guo_Meiqi Ferrando_Cristiana
Konjuh_Ana Waltert_Simona
Stosur_Samantha Berankova_Karolina
Uchijima_Moyuka Ghitescu_Andreea
Monnet_Carole Lantigua_Ana
Konjuh_Ana Guo_Meiqi
Stosur_Samantha Uchijima_Moyuka
Konjuh_Ana Monnet_Carole
Stosur_Samantha Konjuh_Ana
enregistrement_tournoi Melbourne 2021
Sanz-Llaneza_Almudena Viertler_Marion
Samavati_Sofia Karolina_Anna
Gao_Xinyu Mladenovic_Kristina
Golubic_Viktorija Wang_Meiling
Bolsova_Aliona Kan_Victoria
Buzarnescu_Mihaela Stamatova_Julia
Hewitt_Dalayna Abe_Hiromi
Ruffer_Lena Burdina_Evgeniya
Detiuc_Anastasia Hennemann_Caijsa
Stollar_Fanny Lantigua_Ana
Kuznetsova_Svetlana Arakawa_Haruna
Perez_Ellen Bouzo_Noelia
Puig_Monica Rosca_Andreea
Kolar_Nastja Hondo_Sakura
Renee_Andrea Carter_Hayley
Erjavec_Veronika Lee_Gabriela
Piter_Katarzyna Bondarenko_Maria
Khromacheva_Irina Duerst_Jenny
MarcinkeviCa_Diana Hertel_Anna
Cascino_Estelle Paolini_Jasmine
Hartono_Arianne Grabher_Julia
Zhu_Amy Kania_Paula
Kanev_Kathleen Paszek_Tamira
Kolzer_Romy Ozaki_Risa
Lazaro_Andrea Chanta_Aunchisa
Luangnam_Nudnida Cabaj_Jacqueline
Gasanova_Anastasia Bejlek_Sara
Appleton_Emily Gutierrez_Maria
Djoubri_Salma Klaffner_Melanie
Hance_Kimmi Bayerlova_Michaela
Raducanu_Emma Bejenaru_Karola
Cristina_Paula Martinez_Carlota
Cakarevic_Sara Masarova_Rebeka
Bacsinszky_Timea Minokoshi_Mai
Ponomar_Lisa Sharipova_Sabina
Ferro_Fiona Barnett_Alicia
Custic_Marta Dagan_Mika
Reyngold_Ekaterina Davis_Lauren
Radanovic_Dejana Noel_Mallaurie
Sato_Himari Hibi_Mayo
Fourlis_Jaimee Hanatani_Nagi
Niculescu_Monica Cortez_Lucia
Bereznyak_Shelly Bouchard_Eugenie
Cherubini_Diletta Flipkens_Kirsten
Malmqvist_Linnea Okamura_Kyoka
Kaji_Haruka Kozyreva_Maria
Tere-Apisah_Abigail Popovic_Ivana
Siskova_Anna Liang_En-shuo
Han_Na-lae Spigarelli_Martina
McHale_Christina Pachkaleva_Taisya
Liu_Claire Ezzat_Yasmin
Naito_Yuki Muhammad_Asia
Yamaguchi_Mei Gavrilova_Daria
Christensen_Elle Cavalle-Reimers_Yvonne
Grymalska_Anastasia Riske_Alison
Curovic_Tamara Kruzhkova_Daria
Han_Xinyun Lumsden_Maia
Kalieva_Elvina Hirata_Ayumi
Ferrando_Cristiana Yadav_Mihika
Arshinkova_Petia Haddad_Beatriz
LovriC_Pia Jang_Su-Jeong
Noskova_Linda Jorovic_Ivana
Kimmelmann_Julia Komardina_Anastasiya
Vecic_Alexandra Ormaechea_Paula
Sanz-Llaneza_Almudena Samavati_Sofia
Gao_Xinyu Golubic_Viktorija
Bolsova_Aliona Buzarnescu_Mihaela
Ruffer_Lena Hewitt_Dalayna
Detiuc_Anastasia Stollar_Fanny
Kuznetsova_Svetlana Perez_Ellen
Puig_Monica Kolar_Nastja
Renee_Andrea Erjavec_Veronika
Piter_Katarzyna Khromacheva_Irina
Cascino_Estelle MarcinkeviCa_Diana
Zhu_Amy Hartono_Arianne
Kolzer_Romy Kanev_Kathleen
Luangnam_Nudnida Lazaro_Andrea
Appleton_Emily Gasanova_Anastasia
Djoubri_Salma Hance_Kimmi
Cristina_Paula Raducanu_Emma
Cakarevic_Sara Bacsinszky_Timea
Ponomar_Lisa Ferro_Fiona
Reyngold_Ekaterina Custic_Marta
Radanovic_Dejana Sato_Himari
Fourlis_Jaimee Niculescu_Monica
Cherubini_Diletta Bereznyak_Shelly
Malmqvist_Linnea Kaji_Haruka
Tere-Apisah_Abigail Siskova_Anna
McHale_Christina Han_Na-lae
Liu_Claire Naito_Yuki
Yamaguchi_Mei Christensen_Elle
Curovic_Tamara Grymalska_Anastasia
Han_Xinyun Kalieva_Elvina
Ferrando_Cristiana Arshinkova_Petia
Noskova_Linda LovriC_Pia
Kimmelmann_Julia Vecic_Alexandra
Gao_Xinyu Sanz-Llaneza_Almudena
Bolsova_Aliona Ruffer_Lena
Detiuc_Anastasia Kuznetsova_Svetlana
Puig_Monica Renee_Andrea
Piter_Katarzyna Cascino_Estelle
Zhu_Amy Kolzer_Romy
Luangnam_Nudnida Appleton_Emily
Cristina_Paula Djoubri_Salma
Ponomar_Lisa Cakarevic_Sara
Radanovic_Dejana Reyngold_Ekaterina
Fourlis_Jaimee Cherubini_Diletta
Tere-Apisah_Abigail Malmqvist_Linnea
McHale_Christina Liu_Claire
Curovic_Tamara Yamaguchi_Mei
Ferrando_Cristiana Han_Xinyun
Kimmelmann_Julia Noskova_Linda
Bolsova_Aliona Gao_Xinyu
Puig_Monica Detiuc_Anastasia
Zhu_Amy Piter_Katarzyna
Luangnam_Nudnida Cristina_Paula
Ponomar_Lisa Radanovic_Dejana
Tere-Apisah_Abigail Fourlis_Jaimee
Curovic_Tamara McHale_Christina
Kimmelmann_Julia Ferrando_Cristiana
Puig_Monica Bolsova_Aliona
Luangnam_Nudnida Zhu_Amy
Tere-Apisah_Abigail Ponomar_Lisa
Curovic_Tamara Kimmelmann_Julia
Luangnam_Nudnida Puig_Monica
Tere-Apisah_Abigail Curovic_Tamara
Luangnam_Nudnida Tere-Apisah_Abigail
enregistrement_tournoi Paris 2021
Noel_Mallaurie Sekulic_Sarah-Rebecca
Schunk_Nastasja Orpana_Oona
Dunne_Katy Andreeva_Erika
Cascino_Estelle Boulter_Katie
HoraCkova_Gabriela Yamaguchi_Mei
Hobgarski_Katharina Thandi_Karman
Price_Gabriella Salvi_Linda
Pulchartova_Laetitia Drummy_Georgia
Flink_Varvara Vlasselaer_Clara
Plipuech_Peangtarn Halep_Simona
Rogers_Shelby Ruffer_Lena
Hanatani_Nagi Armitano_Mathilde
Vecic_Alexandra Pereira_Teliana
Hosogi_Sakura Bozovic_Alexandra
Amanmuradova_Akgul Liu_Fangzhou
Maristany_Guiomar Yashina_Ekaterina
Karatancheva_Lia Laboutkova_Aneta
Benoit_Marie Klaffner_Melanie
CvetkoviC_Tina Ozeki_Michika
Hoste_Claudia Sonmez_Zeynep
Sanz-Llaneza_Almudena Minnen_Greet
Juvan_Kaja Herrmann_Sina
Garcia_Caroline Juhaszova_Vivien
Grana_Thaisa Liauw_Noa
Vanlangendonck_Eliessa Dalakishvili_Mariam
Brantmeier_Reese Falkowska_Weronika
Plazas_Jessica Markova_Johana
Morisaki_Kanako Chiesa_Deborah
Whittle_Sophia Steur_Julyette
Gavrilova_Daria Nguyen_Lucie
Jakupovic_Dalila Branstine_Carson
Pislak_Manca Gadient_Nicole
Sasnovich_Aliaksandra Olyanovskaya_Valeriya
Anisimova_Amanda Karolina_Anna
Grymalska_Anastasia Fruhvirtova_Linda
Grabher_Julia Ninomiya_Makoto
Andreescu_Bianca Helmi_Olga
Ushijima_Risa Bondarenko_Kateryna
Ruzic_Antonia Gracheva_Varvara
Gjorcheska_Lina Williams_Venus
Tanaka_Yuuki Liu_Chang
Hosonuma_Chisa Podoroska_Nadia
Okamura_Kyoka Lacasse_Raphaelle
Kanev_Kathleen Hozumi_Eri
Kimmelmann_Julia MaleCkova_Jesika
Zavatska_Katarina Rodriguez_Victoria
Abduraimova_Nigina Portillo_Maria
Vroome_Indy Karatantcheva_Sesil
Dart_Harriet Estable_Julieta
Swiatek_Iga Janicijevic_Selena
Wirges_Angelina Kolzer_Romy
Eala_Alexandra Hibino_Nao
Jimenez_Victoria Lepchenko_Varvara
Al-Nabhani_Fatma Heisen_Vivian
Chwalinska_Maja Konjuh_Ana
Zidansek_Tamara Kerber_Angelique
Serban_Raluca Stephens_Sloane
Samavati_Sofia Vikhlyantseva_Natalia
Kajuru_Ange Kania_Paula
Shapatava_Sofia Klincov_Bojana
Bondarenko_Maria Haas_Barbara
Gillan_Alice Lottner_Antonia
Parres_Olga Kuzmova_Katarina
Celik_Susanne Guillermo_Lorraine
Schunk_Nastasja Noel_Mallaurie
Dunne_Katy Cascino_Estelle
HoraCkova_Gabriela Hobgarski_Katharina
Pulchartova_Laetitia Price_Gabriella
Flink_Varvara Plipuech_Peangtarn
Hanatani_Nagi Rogers_Shelby
Hosogi_Sakura Vecic_Alexandra
Amanmuradova_Akgul Maristany_Guiomar
Benoit_Marie Karatancheva_Lia
CvetkoviC_Tina Hoste_Claudia
Sanz-Llaneza_Almudena Juvan_Kaja
Grana_Thaisa Garcia_Caroline
Brantmeier_Reese Vanlangendonck_Eliessa
Morisaki_Kanako Plazas_Jessica
Gavrilova_Daria Whittle_Sophia
Jakupovic_Dalila Pislak_Manca
Sasnovich_Aliaksandra Anisimova_Amanda
Grabher_Julia Grymalska_Anastasia
Ushijima_Risa Andreescu_Bianca
Ruzic_Antonia Gjorcheska_Lina
Hosonuma_Chisa Tanaka_Yuuki
Okamura_Kyoka Kanev_Kathleen
Kimmelmann_Julia Zavatska_Katarina
Abduraimova_Nigina Vroome_Indy
Dart_Harriet Swiatek_Iga
Eala_Alexandra Wirges_Angelina
Al-Nabhani_Fatma Jimenez_Victoria
Chwalinska_Maja Zidansek_Tamara
Serban_Raluca Samavati_Sofia
Shapatava_Sofia Kajuru_Ange
Bondarenko_Maria Gillan_Alice
Parres_Olga Celik_Susanne
Schunk_Nastasja Dunne_Katy
HoraCkova_Gabriela Pulchartova_Laetitia
Flink_Varvara Hanatani_Nagi
Amanmuradova_Akgul Hosogi_Sakura
Benoit_Marie CvetkoviC_Tina
Grana_Thaisa Sanz-Llaneza_Almudena
Morisaki_Kanako Brantmeier_Reese
Jakupovic_Dalila Gavrilova_Daria
Grabher_Julia Sasnovich_Aliaksandra
Ushijima_Risa Ruzic_Antonia
Okamura_Kyoka Hosonuma_Chisa
Kimmelmann_Julia Abduraimova_Nigina
Eala_Alexandra Dart_Harriet
Al-Nabhani_Fatma Chwalinska_Maja
Shapatava_Sofia Serban_Raluca
Bondarenko_Maria Parres_Olga
HoraCkova_Gabriela Schunk_Nastasja
Flink_Varvara Amanmuradova_Akgul
Grana_Thaisa Benoit_Marie
Morisaki_Kanako Jakupovic_Dalila
Grabher_Julia Ushijima_Risa
Okamura_Kyoka Kimmelmann_Julia
Al-Nabhani_Fatma Eala_Alexandra
Shapatava_Sofia Bondarenko_Maria
HoraCkova_Gabriela Flink_Varvara
Grana_Thaisa Morisaki_Kanako
Grabher_Julia Okamura_Kyoka
Al-Nabhani_Fatma Shapatava_Sofia
Grana_Thaisa HoraCkova_Gabriela
Grabher_Julia Al-Nabhani_Fatma
Grabher_Julia Grana_Thaisa
affichage_matchs_tournoi Paris 2021
enregistrement_tournoi Londres 2021
Schoofs_Bibiane Martincova_Tereza
Cepede_Veronica Ignatik_Alexandra
Curovic_Tamara Falconi_Irina
Abduraimova_Nigina Mrdeza_Tereza
Heisen_Vivian Wargnier_Lucie
Liu_Fangzhou Gamarra_Ingrid
Gaspar_Ioana Falkowska_Weronika
Djoubri_Salma Ma_Ye-Xin
Sabino_Lisa Primorac_Iva
Hartono_Arianne Tikhonova_Anastasia
Armitano_Mathilde Diyas_Zarina
Gracheva_Varvara Minokoshi_Mai
McHale_Christina Romer_Charlotte
Bilardo_Federica Podoroska_Nadia
Bavisetti_Sowjanya Haas_Barbara
Belgraver_Julie Mateas_Maria
Whittle_Sophia Keller_Nadine
Rogers_Shelby Zheng_Wushuang
Salkova_Dominika Chernyshova_Maryna
Osaka_Mari Ruppert_Lena
Arango_Emiliana Markova_Johana
Svitolina_Elina Yoruk_Ilay
Chiesa_Deborah Han_Na-lae
Kawa_Katarzyna Shymanovich_Iryna
Radanovic_Dejana Bihan_Kelia
Skamlova_Chantal Lys_Eva
Maitane_Usue Laskutova_Ksenia
Sema_Erika Montgomery_Robin
Cheong_Naomi Lumsden_Maia
Siskova_Anna Lantigua_Ana
Myers_Abbie Feng_Shuo
Stefanini_Lucrezia Drummy_Georgia
Bucsa_Cristina Guo_Shanshan
Andreeva_Erika Perrin_Conny
Ryser_Valentina Sebov_Katherine
Marand_Sanaz Gambogi_Sara
Anisimova_Amanda Xu_Shilin
Zhu_Amy Udvardy_Panna
Topalova_Gergana Tan_Harmony
Hatouka_Yuliya Boulter_Katie
Naef_Celine Plipuech_Peangtarn
Sanesi_Gaia Shibahara_Ena
Paszek_Tamira Snigur_Daria
Seguel_Daniela Estable_Julieta
Cako_Jacqueline Krunic_Aleksandra
Gleason_Quinn Akugue_Noma
Morgina_Anna Vidmanova_Darja
Ueda_Ramu Lourdes_Maria
Wildgruber_Anja Cisovska_Romana
Errani_Sara Hosonuma_Chisa
Kanepi_Kaia Ushijima_Risa
Radisic_Nika Glushko_Julia
Chanta_Aunchisa Ganz_Fiona
Navarro_Emma Wirges_Angelina
Chikaraishi_Yui Bartunkova_Nikola
Oliynykova_Oleksandra Khazaniuk_Deniz
Quadre_Barakat Minella_Mandy
Cirstea_Sorana Muhammad_Asia
Davis_Emma Smith_Alicia
Luangnam_Nudnida Gillan_Alice
Vroome_Indy Nara_Kurumi
Cocciaretto_Elisabetta Kawaguchi_Natsumi
Piter_Katarzyna Bencheikh_Loudmilla
Fita_Angela Helgø_Malene
Cepede_Veronica Schoofs_Bibiane
Curovic_Tamara Abduraimova_Nigina
Liu_Fangzhou Heisen_Vivian
Gaspar_Ioana Djoubri_Salma
Sabino_Lisa Hartono_Arianne
Armitano_Mathilde Gracheva_Varvara
Bilardo_Federica McHale_Christina
Belgraver_Julie Bavisetti_Sowjanya
Whittle_Sophia Rogers_Shelby
Salkova_Dominika Osaka_Mari
Arango_Emiliana Svitolina_Elina
Kawa_Katarzyna Chiesa_Deborah
Radanovic_Dejana Skamlova_Chantal
Sema_Erika Maitane_Usue
Siskova_Anna Cheong_Naomi
Myers_Abbie Stefanini_Lucrezia
Andreeva_Erika Bucsa_Cristina
Marand_Sanaz Ryser_Valentina
Anisimova_Amanda Zhu_Amy
Topalova_Gergana Hatouka_Yuliya
Naef_Celine Sanesi_Gaia
Paszek_Tamira Seguel_Daniela
Cako_Jacqueline Gleason_Quinn
Ueda_Ramu Morgina_Anna
Errani_Sara Wildgruber_Anja
Kanepi_Kaia Radisic_Nika
Navarro_Emma Chanta_Aunchisa
Chikaraishi_Yui Oliynykova_Oleksandra
Quadre_Barakat Cirstea_Sorana
Davis_Emma Luangnam_Nudnida
Cocciaretto_Elisabetta Vroome_Indy
Fita_Angela Piter_Katarzyna
Cepede_Veronica Curovic_Tamara
Gaspar_Ioana Liu_Fangzhou
Armitano_Mathilde Sabino_Lisa
Bilardo_Federica Belgraver_Julie
Whittle_Sophia Salkova_Dominika
Kawa_Katarzyna Arango_Emiliana
Radanovic_Dejana Sema_Erika
Myers_Abbie Siskova_Anna
Andreeva_Erika Marand_Sanaz
Anisimova_Amanda Topalova_Gergana
Paszek_Tamira Naef_Celine
Cako_Jacqueline Ueda_Ramu
Errani_Sara Kanepi_Kaia
Chikaraishi_Yui Navarro_Emma
Davis_Emma Quadre_Barakat
Fita_Angela Cocciaretto_Elisabetta
Cepede_Veronica Gaspar_Ioana
Bilardo_Federica Armitano_Mathilde
Whittle_Sophia Kawa_Katarzyna
Myers_Abbie Radanovic_Dejana
Anisimova_Amanda Andreeva_Erika
Cako_Jacqueline Paszek_Tamira
Errani_Sara Chikaraishi_Yui
Fita_Angela Davis_Emma
Cepede_Veronica Bilardo_Federica
Whittle_Sophia Myers_Abbie
Cako_Jacqueline Anisimova_Amanda
Fita_Angela Errani_Sara
Whittle_Sophia Cepede_Veronica
Fita_Angela Cako_Jacqueline
Whittle_Sophia Fita_Angela
enregistrement_tournoi New-York 2021
Marfutina_Maria Liauw_Noa
Siedliska_Natalia Abe_Hiromi
Armitano_Mathilde Hennemann_Caijsa
Hozumi_Eri Kruzhkova_Daria
Govortsova_Olga Maitane_Usue
Baptiste_Hailey Kudermetova_Veronika
Hosogi_Sakura Bejenaru_Karola
Mcadoo_Rasheeda Garcia_Georgina
In-Albon_Ylena Dmitrichenko_Yekaterina
Bartone_Kamilla Hradecka_Lucie
Andrianjafitrimo_Tessah Park_Sohyun
Ibbou_Ines Seibold_Emily
Al-Nabhani_Fatma Morisaki_Kanako
Satralova_Denisa Loeb_Jamie
Stevanovic_Natalija Chiesa_Deborah
Howard_Zoe Branstine_Carson
Vlasselaer_Clara Gerlach_Katharina
Chang_Sophie Martic_Petra
Orpana_Oona Kalita_Anhelina
Hartono_Arianne LovriC_Pia
Zheng_Qinwen Strakhova_Valeriya
Morvayova_Viktoria Payola_Julia
Muguruza_Garbine Carrillo_Alba
Ruppert_Lena Svitolina_Elina
Paquet_Chloe Zanevska_Maryna
McNally_Catherine Bihan_Kelia
Gasanova_Anastasia Lindh_Emilie
Dabrowski_Gabriela Bakhmutkina_Polina
Portillo_Maria Stevens_Lexie
Shimizu_Ayano Granwehr_Alina
Bhunu_Valeria Blinkova_Anna
Marcinko_Petra Parry_Diane
Siegemund_Laura Scilipoti_Sebastianna
Malmqvist_Linnea Kimmelmann_Julia
sramkova_Rebecca Collins_Danielle
Kalieva_Elvina Yang_Yidi
Jacquemot_Elsa Ninomiya_Makoto
Noel_Mallaurie Bouchard_Eugenie
Glatch_Alexa Arango_Emiliana
Lapko_Vera Khromacheva_Irina
Cadar_Elena-teodora Kalinskaya_Anna
Anderson_Robin Shoshyna_Anastasiya
Molinaro_Eleonora Wu_Ho-Ching
Grymalska_Anastasia Smith_Tina
Day_Kayla Jang_Su-Jeong
Georges_Myrtille Fahey_Katharine
Yi_Ya Avdeeva_Julia
Yi_Hong Klincov_Bojana
Lim_Alize Drazic_Mariana
Zhu_Lin Gleason_Quinn
Janicijevic_Selena Lacasse_Raphaelle
Viertler_Marion Quadre_Barakat
Giorgi_Camila Ambrosio_Silvia
Duan_Yingying Chikaraishi_Yui
Kiick_Allie Kudermetova_Polina
Kobori_Momoko Vroome_Indy
Niculescu_Monica Antonitsch_Mira
Bouzas_Jessica Shaffer_Kennedy
Bara_Irina Lahey_Ashley
Bartunkova_Nikola Mihalikova_Tereza
Zhuk_Sofya Semenistaja_Darja
Carreras_Amanda Jokic_Katarina
Terziyska_Julia Ramialison_Irina
Ostlund_Fanny Stadler_Nina
Marfutina_Maria Siedliska_Natalia
Hozumi_Eri Armitano_Mathilde
Govortsova_Olga Baptiste_Hailey
Hosogi_Sakura Mcadoo_Rasheeda
In-Albon_Ylena Bartone_Kamilla
Andrianjafitrimo_Tessah Ibbou_Ines
Satralova_Denisa Al-Nabhani_Fatma
Howard_Zoe Stevanovic_Natalija
Chang_Sophie Vlasselaer_Clara
Hartono_Arianne Orpana_Oona
Zheng_Qinwen Morvayova_Viktoria
Muguruza_Garbine Ruppert_Lena
McNally_Catherine Paquet_Chloe
Gasanova_Anastasia Dabrowski_Gabriela
Portillo_Maria Shimizu_Ayano
Marcinko_Petra Bhunu_Valeria
Siegemund_Laura Malmqvist_Linnea
sramkova_Rebecca Kalieva_Elvina
Jacquemot_Elsa Noel_Mallaurie
Glatch_Alexa Lapko_Vera
Anderson_Robin Cadar_Elena-teodora
Grymalska_Anastasia Molinaro_Eleonora
Georges_Myrtille Day_Kayla
Yi_Ya Yi_Hong
Lim_Alize Zhu_Lin
Viertler_Marion Janicijevic_Selena
Duan_Yingying Giorgi_Camila
Kiick_Allie Kobori_Momoko
Niculescu_Monica Bouzas_Jessica
Bartunkova_Nikola Bara_Irina
Zhuk_Sofya Carreras_Amanda
Terziyska_Julia Ostlund_Fanny
Hozumi_Eri Marfutina_Maria
Govortsova_Olga Hosogi_Sakura
Andrianjafitrimo_Tessah In-Albon_Ylena
Satralova_Denisa Howard_Zoe
Chang_Sophie Hartono_Arianne
Zheng_Qinwen Muguruza_Garbine
Gasanova_Anastasia McNally_Catherine
Portillo_Maria Marcinko_Petra
Siegemund_Laura sramkova_Rebecca
Jacquemot_Elsa Glatch_Alexa
Grymalska_Anastasia Anderson_Robin
Yi_Ya Georges_Myrtille
Viertler_Marion Lim_Alize
Duan_Yingying Kiick_Allie
Niculescu_Monica Bartunkova_Nikola
Terziyska_Julia Zhuk_Sofya
Hozumi_Eri Govortsova_Olga
Satralova_Denisa Andrianjafitrimo_Tessah
Chang_Sophie Zheng_Qinwen
Portillo_Maria Gasanova_Anastasia
Jacquemot_Elsa Siegemund_Laura
Yi_Ya Grymalska_Anastasia
Duan_Yingying Viertler_Marion
Niculescu_Monica Terziyska_Julia
Satralova_Denisa Hozumi_Eri
Portillo_Maria Chang_Sophie
Yi_Ya Jacquemot_Elsa
Niculescu_Monica Duan_Yingying
Portillo_Maria Satralova_Denisa
Yi_Ya Niculescu_Monica
Yi_Ya Portillo_Maria
exit
