definir_nombre_tournois 10
Vismane_Daniela Poznikhirenko_Ganna
Herrmann_Sina Han_Na-lae
Pavlyuchenkova_Anastasia Volynets_Katie
Bencic_Belinda Gonzalez_Montserrat
Beth_Sarah Ochsner_Svenja
Bai_Alison Kennel_Karin
Jang_Su-Jeong Galfi_Dalma
Wang_Qiang Simmonds_Chanel
Desai_Zeel Ghitescu_Andreea
Yudanov_Marina Okuno_Ayaka
Capurro_Martina Frech_Magdalena
Noel_Mallaurie Min_Grace
Sharma_Astra Ferrando_Cristiana
Gasparyan_Margarita Dmitrichenko_Yekaterina
Shusharina_Maria Park_Sohyun
Kostova_Elitsa Belgraver_Julie
Ryser_Valentina Amiraghyan_Ani
Avanesyan_Elina Burel_Clara
Da_Gabriella Kajuru_Ange
Pigato_Lisa Reasco_Mell
Minokoshi_Mai Lavino_Irene
Martic_Petra Zarycka_Anastasia
Cadar_Elena-teodora Tilbuerger_Jantje
Gamarra_Ingrid Siedliska_Natalia
Gasanova_Anastasia PantuCkova_Magdalena
Ortenzi_Jazmin Sawangkaew_Mananchaya
Pellicano_Helene Zavatska_Katarina
Badosa_Paula Bektas_Emina
Bosio_Victoria Cherubini_Diletta
Bucsa_Cristina Kanev_Kathleen
Helmi_Olga Luikham_Jennifer
Lopatetska_Daria Miyazaki_Yuriko
Glushko_Lina Konjuh_Ana
Semenistaja_Darja Sama_Sathwika
Ostapenko_Jeļena Chernyshova_Maryna
Bara_Irina Halep_Simona
Yamaguchi_Mei Husaric_Anita
Arcidiacono_Federica Cisovska_Romana
Swan_Katie Ianchuk_Olga
Maitane_Usue Maria_Tatjana
Herrmann_Sina Vismane_Daniela
Bencic_Belinda Pavlyuchenkova_Anastasia
Beth_Sarah Bai_Alison
Wang_Qiang Jang_Su-Jeong
Desai_Zeel Yudanov_Marina
Noel_Mallaurie Capurro_Martina
Gasparyan_Margarita Sharma_Astra
Shusharina_Maria Kostova_Elitsa
Ryser_Valentina Avanesyan_Elina
Da_Gabriella Pigato_Lisa
Minokoshi_Mai Martic_Petra
Cadar_Elena-teodora Gamarra_Ingrid
Ortenzi_Jazmin Gasanova_Anastasia
Badosa_Paula Pellicano_Helene
Bosio_Victoria Bucsa_Cristina
Lopatetska_Daria Helmi_Olga
Semenistaja_Darja Glushko_Lina
Ostapenko_Jeļena Bara_Irina
Arcidiacono_Federica Yamaguchi_Mei
Swan_Katie Maitane_Usue
Bencic_Belinda Herrmann_Sina
Beth_Sarah Wang_Qiang
Noel_Mallaurie Desai_Zeel
Shusharina_Maria Gasparyan_Margarita
Ryser_Valentina Da_Gabriella
Minokoshi_Mai Cadar_Elena-teodora
Badosa_Paula Ortenzi_Jazmin
Bosio_Victoria Lopatetska_Daria
Ostapenko_Jeļena Semenistaja_Darja
Swan_Katie Arcidiacono_Federica
Beth_Sarah Bencic_Belinda
Shusharina_Maria Noel_Mallaurie
Minokoshi_Mai Ryser_Valentina
Badosa_Paula Bosio_Victoria
Swan_Katie Ostapenko_Jeļena
Shusharina_Maria Beth_Sarah
Minokoshi_Mai Badosa_Paula
Swan_Katie Shusharina_Maria
Minokoshi_Mai Swan_Katie
enregistrement_tournoi Melbourne 2021
Wargnier_Lucie Lys_Eva
Douglas_Ellie Collins_Danielle
Frech_Magdalena Sukhotina_Anastasia
Riske_Alison Khazaniuk_Deniz
Cao_Siqi Chang_Han-na
Spiteri_Dalila Korpatsch_Tamara
Gadient_Nicole Liang_En-shuo
Burger_Cindy Kanev_Kathleen
Lene_Emma Cocciaretto_Elisabetta
Peng_Shuai Tilbuerger_Jantje
Reami_Adriana Kalinina_Anhelina
Hennemann_Caijsa Morita_Ayumi
Fourlis_Jaimee Konta_Johanna
Kladivova_Aneta Gamarra_Ingrid
Glushko_Lina Lansere_Sofya
Fiquet_Tiphanie Jorge_Matilde
Siegemund_Laura Radwanska_Urszula
Sanchez_Maria Teichmann_Jil
Morderger_Yana Burrage_Jodie
Al-Nabhani_Fatma Bolsova_Aliona
Kruzhkova_Daria sramkova_Rebecca
Njiric_Silvia Ying_Man
Raducanu_Emma Hibino_Nao
Parrizas_Nuria Sharma_Astra
Ioana_Laura Semenistaja_Darja
Mcadoo_Rasheeda Baptiste_Hailey
Haas_Barbara Avanesyan_Elina
Kulambayeva_Zhibek Ezzat_Yasmin
Bencic_Belinda Bouzkova_Marie
Cheong_Naomi Day_Kayla
Howard_Zoe Ganga_Eugenia
Wickmayer_Yanina Ostapenko_Jeļena
Kovinic_Danka Arcidiacono_Federica
Marshall_Amber McNally_Catherine
Gillan_Alice Cristian_Jaqueline
KrejCikova_Barbora Broady_Naomi
Cengiz_Berfu Djakovic_Mihaela
Heisen_Vivian Kimchi_Shavit
Waltert_Simona Chanta_Aunchisa
Guo_Hanyu Muhammad_Asia
Grana_Thaisa Fita_Angela
Sawangkaew_Mananchaya Fernandez_Leylah
Ainitdinova_Gozal Zheng_Saisai
Drummy_Georgia Nara_Kurumi
Satralova_Denisa Han_Xinyun
Tanaka_Yuuki Albie_Audrey
Cascino_Estelle Hanatani_Nagi
Lavino_Irene Ambrosio_Silvia
Celik_Susanne Ng_Taylor
Malygina_Elena Kozlova_Kateryna
Osuigwe_Whitney Black_Hurricane
Dmitrichenko_Yekaterina Feng_Shuo
Szabanin_Natalia Jaruskova_Timea
Errani_Sara Soboleva_Anastasiya
LovriC_Pia Gauff_Cori
Burdina_Evgeniya Myers_Abbie
Vicens_Rosa Samavati_Sofia
Vlasselaer_Clara Kim_Da-bin
Ganz_Fiona Radanovic_Dejana
Koshiishi_Ayumi Cisovska_Romana
Silva_Eden Branstine_Carson
Hewitt_Dalayna Oliynykova_Oleksandra
Gatica_Barbara Bacsinszky_Timea
Ianchuk_Olga Muchova_Karolina
Douglas_Ellie Wargnier_Lucie
Riske_Alison Frech_Magdalena
Spiteri_Dalila Cao_Siqi
Gadient_Nicole Burger_Cindy
Lene_Emma Peng_Shuai
Hennemann_Caijsa Reami_Adriana
Fourlis_Jaimee Kladivova_Aneta
Fiquet_Tiphanie Glushko_Lina
Siegemund_Laura Sanchez_Maria
Al-Nabhani_Fatma Morderger_Yana
Kruzhkova_Daria Njiric_Silvia
Parrizas_Nuria Raducanu_Emma
Mcadoo_Rasheeda Ioana_Laura
Kulambayeva_Zhibek Haas_Barbara
Bencic_Belinda Cheong_Naomi
Wickmayer_Yanina Howard_Zoe
Marshall_Amber Kovinic_Danka
KrejCikova_Barbora Gillan_Alice
Heisen_Vivian Cengiz_Berfu
Guo_Hanyu Waltert_Simona
Sawangkaew_Mananchaya Grana_Thaisa
Ainitdinova_Gozal Drummy_Georgia
Tanaka_Yuuki Satralova_Denisa
Lavino_Irene Cascino_Estelle
Malygina_Elena Celik_Susanne
Dmitrichenko_Yekaterina Osuigwe_Whitney
Szabanin_Natalia Errani_Sara
LovriC_Pia Burdina_Evgeniya
Vlasselaer_Clara Vicens_Rosa
Ganz_Fiona Koshiishi_Ayumi
Silva_Eden Hewitt_Dalayna
Ianchuk_Olga Gatica_Barbara
Riske_Alison Douglas_Ellie
Spiteri_Dalila Gadient_Nicole
Hennemann_Caijsa Lene_Emma
Fourlis_Jaimee Fiquet_Tiphanie
Siegemund_Laura Al-Nabhani_Fatma
Parrizas_Nuria Kruzhkova_Daria
Kulambayeva_Zhibek Mcadoo_Rasheeda
Wickmayer_Yanina Bencic_Belinda
KrejCikova_Barbora Marshall_Amber
Guo_Hanyu Heisen_Vivian
Sawangkaew_Mananchaya Ainitdinova_Gozal
Tanaka_Yuuki Lavino_Irene
Dmitrichenko_Yekaterina Malygina_Elena
LovriC_Pia Szabanin_Natalia
Ganz_Fiona Vlasselaer_Clara
Silva_Eden Ianchuk_Olga
Spiteri_Dalila Riske_Alison
Hennemann_Caijsa Fourlis_Jaimee
Siegemund_Laura Parrizas_Nuria
Wickmayer_Yanina Kulambayeva_Zhibek
KrejCikova_Barbora Guo_Hanyu
Sawangkaew_Mananchaya Tanaka_Yuuki
Dmitrichenko_Yekaterina LovriC_Pia
Silva_Eden Ganz_Fiona
Hennemann_Caijsa Spiteri_Dalila
Wickmayer_Yanina Siegemund_Laura
Sawangkaew_Mananchaya KrejCikova_Barbora
Dmitrichenko_Yekaterina Silva_Eden
Wickmayer_Yanina Hennemann_Caijsa
Dmitrichenko_Yekaterina Sawangkaew_Mananchaya
Dmitrichenko_Yekaterina Wickmayer_Yanina
affichage_joueuses_tournoi Melbourne 2021
enregistrement_tournoi Paris 2021
Anderson_Robin Giovine_Claudia
Pironkova_Tsvetana Selekhmeteva_Oksana
Gamarra_Ingrid Matusova_Barbora
Niculescu_Monica Pera_Bernarda
Capurro_Martina Flink_Varvara
Hsu_Chieh-yu Hradecka_Lucie
Christensen_Elle Doroshina_Olga
Grammatikopoulou_Valentini Perez_Estela
McNally_Catherine Payola_Julia
Buzarnescu_Mihaela Custic_Marta
Bhunu_Valeria Aney_Jessie
Burdina_Evgeniya Hontama_Mai
Bassols_Marina Detiuc_Anastasia
Halbauer_Elizabeth Vukovic_Draginja
Livianu_Jessica Chavatipon_Charlotte
Kobayashi_Honoka Wurth_Tara
Brancaccio_Nuria Karolina_Anna
Kaji_Haruka Vismane_Daniela
Delai_Melania Marcinko_Petra
Bertoloni_Anita Murray_Samantha
Curovic_Tamara Stojanovic_Nina
Dema_Viktoriia Bouzas_Jessica
Rosca_Andreea Yang_Yidi
Kolodynska_Jana Lee_Sarah
Reami_Adriana Gasparyan_Margarita
Vlasselaer_Clara Niemeier_Jule
Jakupovic_Dalila Cakarevic_Sara
Babel_Oceane Da_Gabriella
Naito_Yuki Ozaki_Risa
Barnett_Alicia Vickery_Sachia
Cocciaretto_Elisabetta Ahn_Kristie
Haas_Barbara Katic_Vlada
Kozaki_Funa Fett_Jana
Zawadzka_Joanna Piai_Eduarda
Kung_Leonie Rey_Alba
Sleeth_Layne Scholl_Chiara
Orpana_Oona Kanapatskaya_Viktoriya
Duerst_Jenny Jaruskova_Timea
PotoCnik_Nina Ma_Shuyue
Vicens_Rosa Guo_Hanyu
sramkova_Rebecca Hondo_Sakura
Siniakova_Katerina Arango_Emiliana
Khazaniuk_Deniz Andreescu_Bianca
Garcia_Caroline Colling_Solymar
Tjandramulia_Olivia Juhaszova_Vivien
Harrison_Catherine Nguyen_Lucie
Andrianjafitrimo_Tessah Lavino_Irene
Njiric_Silvia Jeong_Sunam
Woo_Yeon Lu_Jiaxi
Scala_Camilla Paolini_Jasmine
Gavrilova_Daria Chiesa_Deborah
Arcidiacono_Federica Lemoine_Quirine
Raina_Ankita Giuseppe_Martina 
Glushko_Julia Kalita_Anhelina
Kuzmova_Viktoria Zanevska_Maryna
Spigarelli_Martina Fernandez_Leylah
Badosa_Paula Sofia_Ana
Ostapenko_Jeļena Jang_Su-Jeong
Lao_Danielle Maristany_Guiomar
Dascalu_Nicoleta Salkova_Dominika
Gaspar_Ioana Saner_Julita
Celik_Susanne Kan_Victoria
Siskova_Anna Galfi_Dalma
Hindova_Denisa Gutierrez_Maria
Anderson_Robin Pironkova_Tsvetana
Gamarra_Ingrid Niculescu_Monica
Capurro_Martina Hsu_Chieh-yu
Christensen_Elle Grammatikopoulou_Valentini
Buzarnescu_Mihaela McNally_Catherine
Burdina_Evgeniya Bhunu_Valeria
Halbauer_Elizabeth Bassols_Marina
Livianu_Jessica Kobayashi_Honoka
Kaji_Haruka Brancaccio_Nuria
Bertoloni_Anita Delai_Melania
Dema_Viktoriia Curovic_Tamara
Rosca_Andreea Kolodynska_Jana
Vlasselaer_Clara Reami_Adriana
Babel_Oceane Jakupovic_Dalila
Naito_Yuki Barnett_Alicia
Cocciaretto_Elisabetta Haas_Barbara
Kozaki_Funa Zawadzka_Joanna
Sleeth_Layne Kung_Leonie
Duerst_Jenny Orpana_Oona
PotoCnik_Nina Vicens_Rosa
Siniakova_Katerina sramkova_Rebecca
Garcia_Caroline Khazaniuk_Deniz
Harrison_Catherine Tjandramulia_Olivia
Andrianjafitrimo_Tessah Njiric_Silvia
Woo_Yeon Scala_Camilla
Arcidiacono_Federica Gavrilova_Daria
Glushko_Julia Raina_Ankita
Kuzmova_Viktoria Spigarelli_Martina
Badosa_Paula Ostapenko_Jeļena
Dascalu_Nicoleta Lao_Danielle
Gaspar_Ioana Celik_Susanne
Hindova_Denisa Siskova_Anna
Gamarra_Ingrid Anderson_Robin
Christensen_Elle Capurro_Martina
Buzarnescu_Mihaela Burdina_Evgeniya
Livianu_Jessica Halbauer_Elizabeth
Bertoloni_Anita Kaji_Haruka
Dema_Viktoriia Rosca_Andreea
Vlasselaer_Clara Babel_Oceane
Naito_Yuki Cocciaretto_Elisabetta
Kozaki_Funa Sleeth_Layne
PotoCnik_Nina Duerst_Jenny
Siniakova_Katerina Garcia_Caroline
Harrison_Catherine Andrianjafitrimo_Tessah
Arcidiacono_Federica Woo_Yeon
Glushko_Julia Kuzmova_Viktoria
Dascalu_Nicoleta Badosa_Paula
Gaspar_Ioana Hindova_Denisa
Christensen_Elle Gamarra_Ingrid
Livianu_Jessica Buzarnescu_Mihaela
Bertoloni_Anita Dema_Viktoriia
Vlasselaer_Clara Naito_Yuki
Kozaki_Funa PotoCnik_Nina
Siniakova_Katerina Harrison_Catherine
Arcidiacono_Federica Glushko_Julia
Dascalu_Nicoleta Gaspar_Ioana
Christensen_Elle Livianu_Jessica
Vlasselaer_Clara Bertoloni_Anita
Kozaki_Funa Siniakova_Katerina
Dascalu_Nicoleta Arcidiacono_Federica
Vlasselaer_Clara Christensen_Elle
Dascalu_Nicoleta Kozaki_Funa
Dascalu_Nicoleta Vlasselaer_Clara
affichage_joueuses_tournoi Paris 2021
enregistrement_tournoi Londres 2021
Cornet_Alize PantuCkova_Magdalena
Svitolina_Elina Bolton_Elysia
Routliffe_Erin Lahey_Ashley
Yudanov_Marina Terziyska_Julia
Chiesa_Deborah Monnet_Carole
Hogenkamp_Richel Saez_Olga
Ambrosio_Silvia Kerkhove_Lesley
Ramialison_Irina Vidmanova_Darja
Klincov_Bojana Garland_Joanna
Shaffer_Kennedy Giuseppe_Martina 
Bouzo_Noelia Guerrero_Eva
Lazaro_Andrea Elie_Jennifer
Marinkovic_Bojana Kanapatskaya_Viktoriya
Jang_Su-Jeong Klasen_Anna
Ozaki_Risa Giorgi_Camila
Lee_Pei-chi Chang_Kai-chen
ozgen_Pemra Boulter_Katie
Khirin_Nicole Stewart_Katerina
Pereira_Teliana Ekani_Irys
Yang_Yidi Berankova_Karolina
Kanepi_Kaia Noel_Mallaurie
Sabalenka_Aryna Kobayashi_Honoka
Bondar_Anna Cisovska_Romana
Podoroska_Nadia Ma_Ye-Xin
Lamens_Suzan Jeanjean_Leolia
Grammatikopoulou_Valentini Gonzalez_Montserrat
Bronzetti_Lucia Failla_Jessica
Bellis_Catherine Shibahara_Ena
Ene_Cristina In-Albon_Ylena
Wargnier_Lucie Kuznetsova_Svetlana
Szabanin_Natalia Falconi_Irina
Olyanovskaya_Valeriya Bara_Irina
Sebov_Katherine Bencic_Belinda
Bozovic_Alexandra Smith_Alicia
Janicijevic_Selena Pegula_Jessica
Haddad_Beatriz Kubareva_Anna
Liu_Claire Hradecka_Lucie
Kang_Jiaqi Bondarenko_Kateryna
Mitu_Andreea Appleton_Emily
Bouzkova_Marie Sleeth_Layne
Kalinskaya_Anna Kovapitukted_Punnin
Krueger_Ashlyn Muntean_Victoria
Crescenzi_Giulia Prati_Federica
Stamatova_Julia Vanhoutte_Chelsea
Inglis_Maddison Bulgaru_Miriam
Livianu_Jessica Cabaj_Jacqueline
Cocciaretto_Elisabetta Baptiste_Hailey
Hance_Kimmi Visscher_Stephanie
Scott_Katrina Ushijima_Risa
Bogdan_Ana Martic_Petra
Sawangkaew_Mananchaya Zhu_Lin
Yuan_Chengyiyi Desperrier_Gaelle
Cheong_Naomi Linette_Magda
Cakarevic_Sara Njiric_Silvia
Kolodziejova_Miriam Alhussein_Lamis
Maria_Tatjana Fanning_Emily
Bouzas_Jessica Jones_Francesca
Suvrijn_Jade Salkova_Dominika
Dartron_emeline Ferrando_Cristiana
Mihalikova_Tereza Meliss_Verena
Colling_Solymar Salden_Lara
Estable_Julieta Jakupovic_Dalila
Kajuru_Ange Juvan_Kaja
Payola_Julia Georges_Myrtille
Svitolina_Elina Cornet_Alize
Routliffe_Erin Yudanov_Marina
Chiesa_Deborah Hogenkamp_Richel
Ramialison_Irina Ambrosio_Silvia
Shaffer_Kennedy Klincov_Bojana
Lazaro_Andrea Bouzo_Noelia
Marinkovic_Bojana Jang_Su-Jeong
Lee_Pei-chi Ozaki_Risa
ozgen_Pemra Khirin_Nicole
Yang_Yidi Pereira_Teliana
Kanepi_Kaia Sabalenka_Aryna
Podoroska_Nadia Bondar_Anna
Grammatikopoulou_Valentini Lamens_Suzan
Bronzetti_Lucia Bellis_Catherine
Ene_Cristina Wargnier_Lucie
Olyanovskaya_Valeriya Szabanin_Natalia
Bozovic_Alexandra Sebov_Katherine
Haddad_Beatriz Janicijevic_Selena
Kang_Jiaqi Liu_Claire
Bouzkova_Marie Mitu_Andreea
Krueger_Ashlyn Kalinskaya_Anna
Stamatova_Julia Crescenzi_Giulia
Inglis_Maddison Livianu_Jessica
Cocciaretto_Elisabetta Hance_Kimmi
Scott_Katrina Bogdan_Ana
Yuan_Chengyiyi Sawangkaew_Mananchaya
Cakarevic_Sara Cheong_Naomi
Maria_Tatjana Kolodziejova_Miriam
Suvrijn_Jade Bouzas_Jessica
Dartron_emeline Mihalikova_Tereza
Estable_Julieta Colling_Solymar
Payola_Julia Kajuru_Ange
Routliffe_Erin Svitolina_Elina
Ramialison_Irina Chiesa_Deborah
Lazaro_Andrea Shaffer_Kennedy
Marinkovic_Bojana Lee_Pei-chi
Yang_Yidi ozgen_Pemra
Podoroska_Nadia Kanepi_Kaia
Grammatikopoulou_Valentini Bronzetti_Lucia
Ene_Cristina Olyanovskaya_Valeriya
Bozovic_Alexandra Haddad_Beatriz
Kang_Jiaqi Bouzkova_Marie
Stamatova_Julia Krueger_Ashlyn
Inglis_Maddison Cocciaretto_Elisabetta
Scott_Katrina Yuan_Chengyiyi
Maria_Tatjana Cakarevic_Sara
Suvrijn_Jade Dartron_emeline
Estable_Julieta Payola_Julia
Routliffe_Erin Ramialison_Irina
Marinkovic_Bojana Lazaro_Andrea
Podoroska_Nadia Yang_Yidi
Grammatikopoulou_Valentini Ene_Cristina
Bozovic_Alexandra Kang_Jiaqi
Stamatova_Julia Inglis_Maddison
Maria_Tatjana Scott_Katrina
Suvrijn_Jade Estable_Julieta
Routliffe_Erin Marinkovic_Bojana
Podoroska_Nadia Grammatikopoulou_Valentini
Bozovic_Alexandra Stamatova_Julia
Suvrijn_Jade Maria_Tatjana
Podoroska_Nadia Routliffe_Erin
Suvrijn_Jade Bozovic_Alexandra
Podoroska_Nadia Suvrijn_Jade
affichage_joueuses_tournoi Londres 2021
enregistrement_tournoi New-York 2021
Saez_Olga Mintegi_Ane
Zhang_Shuai Livianu_Jessica
Black_Hurricane Rosca_Christina
Glushko_Julia Morgina_Anna
Bencheikh_Loudmilla Tran_Lian
Wang_Xinyu Smitkova_Tereza
Stosur_Samantha Brady_Jennifer
Ormaechea_Paula Drazic_Mariana
Chong_Eudice Day_Kayla
Muramatsu_Chihiro You_Xiaodi
Azarenka_Victoria Chang_Han-na
Harrison_Catherine Bereznyak_Shelly
Bai_Alison Bondarenko_Kateryna
Milovanovic_Elena Jovic_Jovana
Wang_Yafan Lao_Danielle
Mladenovic_Kristina Dalakishvili_Mariam
Stollar_Fanny Hives_Zoe
Shvedova_Yaroslava Salvi_Linda
Bonaventure_Ysaline Kalieva_Elvina
Kuznetsova_Svetlana Kalinskaya_Anna
Rogowska_Olivia Zlochova_Zuzana
Fourlis_Jaimee Karatancheva_Lia
Lavino_Irene Smith_Alicia
Arcangioli_Manon Loredana_Ioana
Karolina_Anna Liu_Fangzhou
Gasanova_Anastasia Curovic_Tamara
Robbe_Alice Krywoj_Melany
Cristian_Jaqueline Namigata_Junri
Han_Jiangxue Alexandrova_Ekaterina
Soboleva_Anastasiya Caregaro_Martina
Luikham_Jennifer Zhang_Ying
Sebov_Katherine Subhash_Natasha
Zhuk_Sofya Tanaka_Yuuki
Cornet_Alize Kozyreva_Maria
Bara_Irina Benoit_Marie
Kempen_Magali Tomic_Sara
Ying_Man Sanchez_Maria
Meliss_Verena Cavalle-Reimers_Yvonne
Shusharina_Maria Niemeier_Jule
Kissell_Joelle Yepifanova_Alexandra
Baptiste_Hailey Nefedova_Anastasia
Morvayova_Viktoria Kazionova_Ekaterina
Lemoine_Quirine Min_Grace
Laskutova_Ksenia Potapova_Anastasia
Kruger_Isabella Bosio_Victoria
Wachaczyk_Julia Navarro_Emma
Njiric_Silvia Wagner_Stephanie
Maria_Patricia Strycova_Barbora
Berberovic_Nefisa Jorovic_Ivana
Matviyenko_Lisa Hobgarski_Katharina
Maristany_Guiomar Miyazaki_Yuriko
Jang_Su-Jeong Liauw_Noa
Glatch_Alexa Amanmuradova_Akgul
Burel_Clara Hatouka_Yuliya
Dmitrichenko_Yekaterina Avanesyan_Elina
Guo_Meiqi Kontaveit_Anett
Zaja_Anna Gleason_Quinn
Parry_Diane Wargnier_Lucie
Gabueva_Angelina Naya_Guillermina
Webley-Smith_Emily Nara_Kurumi
Choi_Ji-hee Avdeeva_Julia
Kulikova_Anastasia Evtimova_Dia
Lukacs_Vanda Djoubri_Salma
Krawczyk_Desirae Bartunkova_Nikola
Saez_Olga Zhang_Shuai
Glushko_Julia Black_Hurricane
Bencheikh_Loudmilla Wang_Xinyu
Stosur_Samantha Ormaechea_Paula
Chong_Eudice Muramatsu_Chihiro
Harrison_Catherine Azarenka_Victoria
Bai_Alison Milovanovic_Elena
Mladenovic_Kristina Wang_Yafan
Stollar_Fanny Shvedova_Yaroslava
Kuznetsova_Svetlana Bonaventure_Ysaline
Fourlis_Jaimee Rogowska_Olivia
Arcangioli_Manon Lavino_Irene
Karolina_Anna Gasanova_Anastasia
Cristian_Jaqueline Robbe_Alice
Soboleva_Anastasiya Han_Jiangxue
Sebov_Katherine Luikham_Jennifer
Zhuk_Sofya Cornet_Alize
Kempen_Magali Bara_Irina
Meliss_Verena Ying_Man
Shusharina_Maria Kissell_Joelle
Baptiste_Hailey Morvayova_Viktoria
Lemoine_Quirine Laskutova_Ksenia
Kruger_Isabella Wachaczyk_Julia
Njiric_Silvia Maria_Patricia
Berberovic_Nefisa Matviyenko_Lisa
Maristany_Guiomar Jang_Su-Jeong
Burel_Clara Glatch_Alexa
Guo_Meiqi Dmitrichenko_Yekaterina
Zaja_Anna Parry_Diane
Webley-Smith_Emily Gabueva_Angelina
Choi_Ji-hee Kulikova_Anastasia
Krawczyk_Desirae Lukacs_Vanda
Glushko_Julia Saez_Olga
Stosur_Samantha Bencheikh_Loudmilla
Harrison_Catherine Chong_Eudice
Bai_Alison Mladenovic_Kristina
Kuznetsova_Svetlana Stollar_Fanny
Fourlis_Jaimee Arcangioli_Manon
Karolina_Anna Cristian_Jaqueline
Soboleva_Anastasiya Sebov_Katherine
Kempen_Magali Zhuk_Sofya
Meliss_Verena Shusharina_Maria
Lemoine_Quirine Baptiste_Hailey
Njiric_Silvia Kruger_Isabella
Maristany_Guiomar Berberovic_Nefisa
Burel_Clara Guo_Meiqi
Webley-Smith_Emily Zaja_Anna
Krawczyk_Desirae Choi_Ji-hee
Glushko_Julia Stosur_Samantha
Bai_Alison Harrison_Catherine
Fourlis_Jaimee Kuznetsova_Svetlana
Soboleva_Anastasiya Karolina_Anna
Kempen_Magali Meliss_Verena
Njiric_Silvia Lemoine_Quirine
Maristany_Guiomar Burel_Clara
Krawczyk_Desirae Webley-Smith_Emily
Bai_Alison Glushko_Julia
Soboleva_Anastasiya Fourlis_Jaimee
Njiric_Silvia Kempen_Magali
Maristany_Guiomar Krawczyk_Desirae
Soboleva_Anastasiya Bai_Alison
Maristany_Guiomar Njiric_Silvia
Maristany_Guiomar Soboleva_Anastasiya
exit
