definir_nombre_tournois 10
Lazaro_Andrea Putintseva_Yulia
Gamiz_Andrea Jaruskova_Timea
Kempen_Magali Tubello_Alice
Piter_Katarzyna Defalco_Jenna
Vangelova_Ani Gao_Xinyu
Nuudi_Maileen Matusova_Barbora
Koshiishi_Ayumi Bereznyak_Shelly
Dartron_emeline Weedon_Andrea
Babel_Oceane Wang_Xiyu
Juhaszova_Vivien Werner_Caroline
Dascalu_Nicoleta Capurro_Martina
Andreeva_Erika Pellicano_Helene
Anshba_Amina Laboutkova_Aneta
Hoste_Claudia Salkova_Dominika
Lukacs_Vanda Burdina_Evgeniya
Selekhmeteva_Oksana Stearns_Peyton
Ghitescu_Andreea Siegemund_Laura
Woolcock_Belinda Erjavec_Veronika
Jorovic_Ivana Dinu_Cristina
Pieri_Tatiana Arcangioli_Manon
Strycova_Barbora Ce_Gabriela
Hartono_Arianne Ainitdinova_Gozal
Peng_Shuai Kimmelmann_Julia
Lodikova_Daria Schader_Laura
Ibbou_Ines Kozlova_Kateryna
Kanepi_Kaia Han_Na-lae
Seibold_Emily Gervais_Julie
Galfi_Dalma Rybakina_Elena
Luca_Reka Wargnier_Lucie
Contreras_Fernanda Han_Jiangxue
Kerkhove_Lesley Lamens_Suzan
Samir_Sandra Kontaveit_Anett
Rodionova_Arina Peterson_Rebecca
Dabrowski_Gabriela HoraCkova_Gabriela
Uslu_Ozlem Maristany_Guiomar
Van_Chanelle Naya_Guillermina
Drazic_Mariana Williams_Serena
Fita_Angela Jang_Su-Jeong
Aney_Jessie Renee_Andrea
Morita_Ayumi Morderger_Yana
Lazaro_Andrea Lemoine_Quirine
Gamiz_Andrea Kempen_Magali
Vangelova_Ani Piter_Katarzyna
Koshiishi_Ayumi Nuudi_Maileen
Babel_Oceane Dartron_emeline
Juhaszova_Vivien Dascalu_Nicoleta
Anshba_Amina Andreeva_Erika
Lukacs_Vanda Hoste_Claudia
Selekhmeteva_Oksana Ghitescu_Andreea
Jorovic_Ivana Woolcock_Belinda
Pieri_Tatiana Strycova_Barbora
Hartono_Arianne Peng_Shuai
Ibbou_Ines Lodikova_Daria
Seibold_Emily Kanepi_Kaia
Galfi_Dalma Luca_Reka
Contreras_Fernanda Kerkhove_Lesley
Rodionova_Arina Samir_Sandra
Uslu_Ozlem Dabrowski_Gabriela
Drazic_Mariana Van_Chanelle
Fita_Angela Aney_Jessie
Morita_Ayumi Lazaro_Andrea
Vangelova_Ani Gamiz_Andrea
Babel_Oceane Koshiishi_Ayumi
Anshba_Amina Juhaszova_Vivien
Selekhmeteva_Oksana Lukacs_Vanda
Jorovic_Ivana Pieri_Tatiana
Hartono_Arianne Ibbou_Ines
Seibold_Emily Galfi_Dalma
Contreras_Fernanda Rodionova_Arina
Uslu_Ozlem Drazic_Mariana
Fita_Angela Morita_Ayumi
Babel_Oceane Vangelova_Ani
Anshba_Amina Selekhmeteva_Oksana
Jorovic_Ivana Hartono_Arianne
Contreras_Fernanda Seibold_Emily
Fita_Angela Uslu_Ozlem
Anshba_Amina Babel_Oceane
Jorovic_Ivana Contreras_Fernanda
Anshba_Amina Fita_Angela
Anshba_Amina Jorovic_Ivana
afficher_matchs_joueuse New-York 2020 Shapatava_Sofia
enregistrement_tournoi Melbourne 2021
Zakarlyuk_Marianna Hennemann_Caijsa
Bolton_Elysia Pironkova_Tsvetana
Kinard_Tori Cabaj_Jacqueline
Vikhlyantseva_Natalia Lao_Danielle
Martinez_Carlota Juhaszova_Vivien
Murta_Ines Bonaventure_Ysaline
Williams_Venus Oz_Ipek
Muguruza_Garbine Siedliska_Natalia
McNally_Catherine Uchijima_Moyuka
Gambogi_Sara Graham_Alexa
Puig_Monica Friedsam_Anna-Lena
Pereira_Teliana Han_Xinyun
Smitkova_Tereza Monnet_Carole
Kudermetova_Polina Maitane_Usue
Jandakate_Chompoothip Sun_Ziyue
Cornet_Alize Morisaki_Kanako
Granwehr_Alina Dartron_emeline
Fanning_Emily Stevanovic_Natalija
Jimenez_Victoria Arcangioli_Manon
Shimizu_Ayano Yang_Zhaoxuan
Tran_Lian Lottner_Antonia
Ferrando_Cristiana Ce_Gabriela
Ahn_Kristie Branstine_Carson
Brancaccio_Nuria Adler_Lou
McPhee_Kaylah Nahimana_Sada
Falkner_Ziva Georges_Myrtille
Ryser_Valentina Hosonuma_Chisa
Sleeth_Layne Golubic_Viktorija
Bejlek_Sara Mansouri_Yasmine
Hogenkamp_Richel Morderger_Yana
KuCova_Kristina Colling_Solymar
Kang_Jiaqi Ying_Man
Chlpac_Agustina Muchova_Karolina
Chang_Sophie Rodriguez_Victoria
Garcia_Caroline Mintegi_Ane
Gaspar_Ioana Kubareva_Anna
Alves_Carolina Pliskova_Kristyna
Cavalle-Reimers_Yvonne Lukacs_Vanda
Hondo_Sakura Lapko_Vera
Rutlauka_Sabine Wildgruber_Anja
Stephens_Sloane Kruger_Zoe
Bacsinszky_Timea Saidenova_Noel
Ainitdinova_Gozal Omae_Akiko
Celik_Susanne Guillermo_Lorraine
Barthel_Mona Park_Sohyun
Baptiste_Hailey Lee_Ya-Hsuan
Kan_Victoria Bilardo_Federica
Astakhova_Darya Lee_Sarah
Serban_Raluca Lene_Emma
Nuudi_Maileen Stewart_Katerina
Kurata_Nathaly Hance_Kimmi
Wang_Meiling Cristina_Paula
Kerkhove_Lesley Jones_Francesca
Mcadoo_Rasheeda Eala_Alexandra
Lu_Jiaxi Bojovic_Jana
Soboleva_Anastasiya Nagy_Adrienn
Markova_Johana Gabric_Anna
Guo_Meiqi Hsieh_Su-wei
Caregaro_Martina Arseneault_Ariana
Hindova_Denisa Partaud_Marine
Bihan_Kelia Lazaro_Andrea
Kraus_Sinja Drazic_Mariana
Khromacheva_Irina Linette_Magda
Talbi_Shalimar Pulchartova_Laetitia
Bolton_Elysia Zakarlyuk_Marianna
Vikhlyantseva_Natalia Kinard_Tori
Murta_Ines Martinez_Carlota
Muguruza_Garbine Williams_Venus
McNally_Catherine Gambogi_Sara
Puig_Monica Pereira_Teliana
Smitkova_Tereza Kudermetova_Polina
Jandakate_Chompoothip Cornet_Alize
Granwehr_Alina Fanning_Emily
Jimenez_Victoria Shimizu_Ayano
Ferrando_Cristiana Tran_Lian
Brancaccio_Nuria Ahn_Kristie
McPhee_Kaylah Falkner_Ziva
Ryser_Valentina Sleeth_Layne
Hogenkamp_Richel Bejlek_Sara
Kang_Jiaqi KuCova_Kristina
Chlpac_Agustina Chang_Sophie
Garcia_Caroline Gaspar_Ioana
Cavalle-Reimers_Yvonne Alves_Carolina
Rutlauka_Sabine Hondo_Sakura
Stephens_Sloane Bacsinszky_Timea
Celik_Susanne Ainitdinova_Gozal
Barthel_Mona Baptiste_Hailey
Astakhova_Darya Kan_Victoria
Serban_Raluca Nuudi_Maileen
Kurata_Nathaly Wang_Meiling
Kerkhove_Lesley Mcadoo_Rasheeda
Lu_Jiaxi Soboleva_Anastasiya
Markova_Johana Guo_Meiqi
Caregaro_Martina Hindova_Denisa
Kraus_Sinja Bihan_Kelia
Talbi_Shalimar Khromacheva_Irina
Bolton_Elysia Vikhlyantseva_Natalia
Muguruza_Garbine Murta_Ines
McNally_Catherine Puig_Monica
Jandakate_Chompoothip Smitkova_Tereza
Jimenez_Victoria Granwehr_Alina
Ferrando_Cristiana Brancaccio_Nuria
Ryser_Valentina McPhee_Kaylah
Hogenkamp_Richel Kang_Jiaqi
Chlpac_Agustina Garcia_Caroline
Rutlauka_Sabine Cavalle-Reimers_Yvonne
Stephens_Sloane Celik_Susanne
Barthel_Mona Astakhova_Darya
Serban_Raluca Kurata_Nathaly
Kerkhove_Lesley Lu_Jiaxi
Caregaro_Martina Markova_Johana
Talbi_Shalimar Kraus_Sinja
Muguruza_Garbine Bolton_Elysia
McNally_Catherine Jandakate_Chompoothip
Ferrando_Cristiana Jimenez_Victoria
Hogenkamp_Richel Ryser_Valentina
Rutlauka_Sabine Chlpac_Agustina
Barthel_Mona Stephens_Sloane
Serban_Raluca Kerkhove_Lesley
Talbi_Shalimar Caregaro_Martina
McNally_Catherine Muguruza_Garbine
Hogenkamp_Richel Ferrando_Cristiana
Rutlauka_Sabine Barthel_Mona
Serban_Raluca Talbi_Shalimar
Hogenkamp_Richel McNally_Catherine
Serban_Raluca Rutlauka_Sabine
Hogenkamp_Richel Serban_Raluca
enregistrement_tournoi Paris 2021
Mintegi_Ane Desai_Zeel
Soylu_İpek Sasnovich_Aliaksandra
Masarova_Rebeka Bains_Naiktha
Nguyen_Lucie Ivakhnenko_Valentyna
Broady_Naomi Gabueva_Angelina
Tauson_Clara Linette_Magda
Cirstea_Sorana Ponchet_Jessika
Mrdeza_Tereza Chaudhari_Vaidehi
Garcia_Georgina Spiteri_Dalila
Bejlek_Sara Kazionova_Ekaterina
Topalova_Gergana Skamlova_Chantal
Giavara_Haley Sleeth_Layne
Guo_Meiqi Martincova_Tereza
Diyas_Zarina Orange_Margaux
Errani_Sara Minella_Mandy
Harrison_Catherine Zolotareva_Anastasia
Kozyreva_Maria Hirata_Ayumi
Ushijima_Risa Sanesi_Gaia
Pellicano_Helene Khirin_Nicole
Kubareva_Anna BreCkova_Nikola
Anshba_Amina Krueger_Ashlyn
Scott_Katrina Hogenkamp_Richel
Avanesyan_Elina Meliss_Verena
Wickmayer_Yanina Noel_Mallaurie
Lee_Gabriela Demidova_Diana
Lemoine_Quirine Mitu_Andreea
Chirico_Louisa Bolton_Elysia
Tjandramulia_Olivia Bouzo_Noelia
Brady_Jennifer Okuno_Ayaka
Ekani_Irys Helgø_Malene
Hourigan_Paige Lukas_Tena
Camila_Maria Arshinkova_Petia
Kontaveit_Anett Saigo_Yukina
Kladivova_Aneta Lorenzo_Francesca
Eraydin_Basak McPhee_Kaylah
Lee_Pei-chi Kozarov_Katarina
Olmos_Giuliana Bencheikh_Loudmilla
Malygina_Elena Livianu_Jessica
Blinkova_Anna Riera_Julia
Garland_Joanna Vickery_Sachia
Falkowska_Weronika Tomanova_Nikola
Shaffer_Kennedy Cristian_Jaqueline
Cornet_Alize Cheong_Naomi
Morita_Ayumi Luca_Reka
Milatova_Sofia Cervino_Celia
Hon_Priscilla Maria_Tatjana
Yang_Zhaoxuan Matusova_Barbora
Brodsky_Gail Kanev_Kathleen
Svitolina_Elina Hibi_Mayo
Luangnam_Nudnida Konjuh_Ana
Hennemann_Caijsa Brantmeier_Reese
Bartunkova_Nikola Tilbuerger_Jantje
Suvrijn_Jade Palkina_Ksenia
Han_Xinyun Bassols_Marina
Gatica_Barbara Frech_Magdalena
Perez_Ellen Marcinko_Petra
Davis_Lauren Husaric_Anita
Defalco_Jenna Ganz_Fiona
Siskova_Anna Georgeta_Oana
Dmitrichenko_Yekaterina Hibino_Nao
Salvi_Linda Ainitdinova_Gozal
Fernandez_Leylah Morvayova_Viktoria
Fruhvirtova_Linda Thandi_Karman
Bucsa_Cristina Romero_Leyre
Soylu_İpek Mintegi_Ane
Nguyen_Lucie Masarova_Rebeka
Tauson_Clara Broady_Naomi
Cirstea_Sorana Mrdeza_Tereza
Bejlek_Sara Garcia_Georgina
Giavara_Haley Topalova_Gergana
Guo_Meiqi Diyas_Zarina
Errani_Sara Harrison_Catherine
Kozyreva_Maria Ushijima_Risa
Kubareva_Anna Pellicano_Helene
Scott_Katrina Anshba_Amina
Avanesyan_Elina Wickmayer_Yanina
Lemoine_Quirine Lee_Gabriela
Chirico_Louisa Tjandramulia_Olivia
Brady_Jennifer Ekani_Irys
Hourigan_Paige Camila_Maria
Kladivova_Aneta Kontaveit_Anett
Eraydin_Basak Lee_Pei-chi
Olmos_Giuliana Malygina_Elena
Garland_Joanna Blinkova_Anna
Falkowska_Weronika Shaffer_Kennedy
Morita_Ayumi Cornet_Alize
Milatova_Sofia Hon_Priscilla
Yang_Zhaoxuan Brodsky_Gail
Svitolina_Elina Luangnam_Nudnida
Hennemann_Caijsa Bartunkova_Nikola
Suvrijn_Jade Han_Xinyun
Gatica_Barbara Perez_Ellen
Davis_Lauren Defalco_Jenna
Siskova_Anna Dmitrichenko_Yekaterina
Salvi_Linda Fernandez_Leylah
Fruhvirtova_Linda Bucsa_Cristina
Soylu_İpek Nguyen_Lucie
Tauson_Clara Cirstea_Sorana
Giavara_Haley Bejlek_Sara
Errani_Sara Guo_Meiqi
Kubareva_Anna Kozyreva_Maria
Scott_Katrina Avanesyan_Elina
Chirico_Louisa Lemoine_Quirine
Brady_Jennifer Hourigan_Paige
Kladivova_Aneta Eraydin_Basak
Olmos_Giuliana Garland_Joanna
Falkowska_Weronika Morita_Ayumi
Yang_Zhaoxuan Milatova_Sofia
Hennemann_Caijsa Svitolina_Elina
Gatica_Barbara Suvrijn_Jade
Davis_Lauren Siskova_Anna
Salvi_Linda Fruhvirtova_Linda
Soylu_İpek Tauson_Clara
Giavara_Haley Errani_Sara
Kubareva_Anna Scott_Katrina
Brady_Jennifer Chirico_Louisa
Kladivova_Aneta Olmos_Giuliana
Falkowska_Weronika Yang_Zhaoxuan
Hennemann_Caijsa Gatica_Barbara
Davis_Lauren Salvi_Linda
Soylu_İpek Giavara_Haley
Brady_Jennifer Kubareva_Anna
Kladivova_Aneta Falkowska_Weronika
Davis_Lauren Hennemann_Caijsa
Soylu_İpek Brady_Jennifer
Kladivova_Aneta Davis_Lauren
Soylu_İpek Kladivova_Aneta
enregistrement_tournoi Londres 2021
Tran_Lian MarcinkeviCa_Diana
Pribylova_Anastasia Bara_Irina
Gavrilova_Daria Brito_Fernanda
Rosca_Andreea Zidansek_Tamara
Okamura_Kyoka Sarra_Federica
Hourigan_Paige Burel_Clara
Bondarenko_Kateryna Chanta_Aunchisa
Lee_Ya-Hsuan Cisovska_Romana
Lumsden_Maia Helgø_Malene
Kenin_Sofia Charaeva_Alina
Olyanovskaya_Valeriya Danilovic_Olga
Olmos_Giuliana Feng_Shuo
Bavisetti_Sowjanya Martinez_Carlota
Kung_Leonie Bolsova_Aliona
Cornet_Alize Ianchuk_Olga
Romeo_Caroline Flink_Varvara
Samsonova_Ludmilla Dart_Harriet
Koshiishi_Ayumi Chirico_Louisa
Kolzer_Romy Reami_Adriana
Tkacheva_Mariia Zavatska_Katarina
Grymalska_Anastasia Hirata_Ayumi
Badosa_Paula Govortsova_Olga
Brouleau_Lou Hoedt_Merel
Noskova_Linda Bellis_Catherine
Miyazaki_Yuriko Hsu_Chieh-yu
Kinard_Tori Granwehr_Alina
Nguyen_Lucie Fourlis_Jaimee
Chaudhari_Vaidehi Parazinskaite_Akvile
Parry_Diane Stevens_Lexie
Berankova_Karolina Craciun_Georgia
Ene_Cristina Fruhvirtova_Linda
Failla_Jessica Piter_Katarzyna
Osaka_Naomi Drummy_Georgia
Kania_Paula Omae_Akiko
Stollar_Fanny Miklova_Barbora
Imanishi_Miharu Jaruskova_Timea
Palkina_Ksenia Jones_Francesca
Jeanjean_Leolia Cako_Jacqueline
Seibold_Emily Lindh_Emilie
Dalakishvili_Mariam Markova_Johana
Routliffe_Erin Hsieh_Su-wei
Riske_Alison Smitkova_Tereza
Kozarov_Katarina Gleason_Quinn
Lee_Gabriela Brodsky_Gail
Pulchartova_Laetitia Fung_Stacey
Luikham_Jennifer Podoroska_Nadia
Laskutova_Ksenia Naya_Guillermina
Stefani_Luisa Ostapenko_Jeļena
Mladenovic_Kristina Radisic_Nika
Khirin_Nicole Lazaro_Andrea
Da_Gabriella Nagy_Adrienn
Babos_Timea Kiick_Allie
Krawczyk_Desirae Muchova_Karolina
Hanatani_Nagi Albie_Audrey
Kovinic_Danka Juvan_Kaja
KuCova_Kristina Flipkens_Kirsten
Djakovic_Mihaela Cabaj_Jacqueline
Saidenova_Noel Bjorklund_Mirjam
Bouzkova_Marie Milatova_Sofia
Akita_Shiho Gasparyan_Margarita
Nefedova_Anastasia Tomanova_Nikola
Lizarazo_Yuliana Lansere_Sofya
Mertens_Elise Cherubini_Diletta
Erjavec_Veronika Halep_Simona
Tran_Lian Pribylova_Anastasia
Rosca_Andreea Gavrilova_Daria
Hourigan_Paige Okamura_Kyoka
Bondarenko_Kateryna Lee_Ya-Hsuan
Lumsden_Maia Kenin_Sofia
Olyanovskaya_Valeriya Olmos_Giuliana
Bavisetti_Sowjanya Kung_Leonie
Cornet_Alize Romeo_Caroline
Samsonova_Ludmilla Koshiishi_Ayumi
Kolzer_Romy Tkacheva_Mariia
Grymalska_Anastasia Badosa_Paula
Noskova_Linda Brouleau_Lou
Kinard_Tori Miyazaki_Yuriko
Chaudhari_Vaidehi Nguyen_Lucie
Parry_Diane Berankova_Karolina
Ene_Cristina Failla_Jessica
Kania_Paula Osaka_Naomi
Stollar_Fanny Imanishi_Miharu
Jeanjean_Leolia Palkina_Ksenia
Seibold_Emily Dalakishvili_Mariam
Routliffe_Erin Riske_Alison
Lee_Gabriela Kozarov_Katarina
Pulchartova_Laetitia Luikham_Jennifer
Stefani_Luisa Laskutova_Ksenia
Mladenovic_Kristina Khirin_Nicole
Da_Gabriella Babos_Timea
Krawczyk_Desirae Hanatani_Nagi
KuCova_Kristina Kovinic_Danka
Djakovic_Mihaela Saidenova_Noel
Bouzkova_Marie Akita_Shiho
Nefedova_Anastasia Lizarazo_Yuliana
Erjavec_Veronika Mertens_Elise
Rosca_Andreea Tran_Lian
Bondarenko_Kateryna Hourigan_Paige
Olyanovskaya_Valeriya Lumsden_Maia
Bavisetti_Sowjanya Cornet_Alize
Kolzer_Romy Samsonova_Ludmilla
Noskova_Linda Grymalska_Anastasia
Chaudhari_Vaidehi Kinard_Tori
Ene_Cristina Parry_Diane
Kania_Paula Stollar_Fanny
Jeanjean_Leolia Seibold_Emily
Routliffe_Erin Lee_Gabriela
Pulchartova_Laetitia Stefani_Luisa
Da_Gabriella Mladenovic_Kristina
Krawczyk_Desirae KuCova_Kristina
Djakovic_Mihaela Bouzkova_Marie
Erjavec_Veronika Nefedova_Anastasia
Rosca_Andreea Bondarenko_Kateryna
Olyanovskaya_Valeriya Bavisetti_Sowjanya
Kolzer_Romy Noskova_Linda
Chaudhari_Vaidehi Ene_Cristina
Jeanjean_Leolia Kania_Paula
Routliffe_Erin Pulchartova_Laetitia
Da_Gabriella Krawczyk_Desirae
Djakovic_Mihaela Erjavec_Veronika
Rosca_Andreea Olyanovskaya_Valeriya
Chaudhari_Vaidehi Kolzer_Romy
Routliffe_Erin Jeanjean_Leolia
Djakovic_Mihaela Da_Gabriella
Rosca_Andreea Chaudhari_Vaidehi
Djakovic_Mihaela Routliffe_Erin
Djakovic_Mihaela Rosca_Andreea
afficher_matchs_joueuse Londres 2021 Bellis_Catherine
enregistrement_tournoi New-York 2021
Kania_Paula Zanevska_Maryna
Arango_Emiliana Nefedova_Anastasia
Smith_Tina Zantedeschi_Aurora
Camila_Maria Udvardy_Panna
Kubareva_Anna Jorge_Matilde
Helmi_Olga Chang_Kai-chen
Kimmelmann_Julia Rossi_Federica
Pulchartova_Laetitia Ccuno_Romina
Silva_Eden Yadlapalli_Pranjala
Astakhova_Darya Detiuc_Anastasia
Ganz_Fiona Gao_Xinyu
Hondo_Sakura Garcia_Caroline
Podoroska_Nadia Koval_Vlada
Talbi_Shalimar Hoedt_Merel
Korpatsch_Tamara Colmegna_Martina
Bacsinszky_Timea Lansere_Sofya
Craciun_Georgia Vasilescu_Arina
Yerolymos_Margot Yang_Yidi
Gabueva_Angelina Stevanovic_Natalija
Zeballos_Noelia Buyukakçay_Çagla
Perrin_Conny Mertens_Elise
Meyer_Luisa Glushko_Lina
Shoshyna_Anastasiya Fett_Jana
Kawa_Katarzyna Yuan_Yue
Kobayashi_Honoka Appleton_Emily
Bellis_Catherine Saigo_Yukina
Krywoj_Melany Yi_Hong
Feng_Shuo Moore_Tara
Werner_Caroline HoraCkova_Gabriela
Konjuh_Ana Cornet_Alize
Hatouka_Yuliya Juhaszova_Vivien
Defalco_Jenna Tran_Lian
Boulter_Katie Wang_Yafan
Ying_Fang Wang_Meiling
Zakharova_Anastasia Gavrila_Oana
Vukovic_Draginja Cristina_Paula
Crescenzi_Giulia Avanesyan_Elina
Falkner_Ziva Sanesi_Gaia
Yudanov_Marina Ormaechea_Paula
Zarazua_Renata Price_Gabriella
Bechri_Chiraz Alexandrova_Ekaterina
Radwanska_Urszula Kruzhkova_Daria
Kudashova_Daria Kerkhove_Lesley
Adler_Lou Gerlach_Katharina
Kozaki_Funa Skamlova_Chantal
Portillo_Maria Wildgruber_Anja
Noel_Mallaurie Cristian_Jaqueline
Myers_Abbie Sanders_Storm
Parry_Diane Kim_Da-bin
Nguyen_Lucie Grymalska_Anastasia
Samir_Sandra Kudermetova_Polina
Bassols_Marina Jorge_Francisca
Lee_Hua-Chen Bencheikh_Loudmilla
Bogdan_Ana Hercog_Polona
Meliss_Verena Stadler_Nina
Gram_Olivia Kraus_Sinja
Kennel_Karin Poznikhirenko_Ganna
Falconi_Irina Christie_Freya
Osborne_Alexandra Pironkova_Tsvetana
Woolcock_Belinda In-Albon_Ylena
Steur_Julyette Dentoni_Corinna
Lopatetska_Daria Burillo_Irene
Shapatava_Sofia Hontama_Mai
Meri_Eszter Paquet_Chloe
Arango_Emiliana Kania_Paula
Camila_Maria Smith_Tina
Kubareva_Anna Helmi_Olga
Kimmelmann_Julia Pulchartova_Laetitia
Silva_Eden Astakhova_Darya
Ganz_Fiona Hondo_Sakura
Podoroska_Nadia Talbi_Shalimar
Korpatsch_Tamara Bacsinszky_Timea
Craciun_Georgia Yerolymos_Margot
Gabueva_Angelina Zeballos_Noelia
Perrin_Conny Meyer_Luisa
Shoshyna_Anastasiya Kawa_Katarzyna
Bellis_Catherine Kobayashi_Honoka
Feng_Shuo Krywoj_Melany
Konjuh_Ana Werner_Caroline
Hatouka_Yuliya Defalco_Jenna
Boulter_Katie Ying_Fang
Vukovic_Draginja Zakharova_Anastasia
Falkner_Ziva Crescenzi_Giulia
Yudanov_Marina Zarazua_Renata
Radwanska_Urszula Bechri_Chiraz
Adler_Lou Kudashova_Daria
Portillo_Maria Kozaki_Funa
Myers_Abbie Noel_Mallaurie
Nguyen_Lucie Parry_Diane
Samir_Sandra Bassols_Marina
Bogdan_Ana Lee_Hua-Chen
Gram_Olivia Meliss_Verena
Falconi_Irina Kennel_Karin
Woolcock_Belinda Osborne_Alexandra
Steur_Julyette Lopatetska_Daria
Meri_Eszter Shapatava_Sofia
Arango_Emiliana Camila_Maria
Kimmelmann_Julia Kubareva_Anna
Ganz_Fiona Silva_Eden
Korpatsch_Tamara Podoroska_Nadia
Gabueva_Angelina Craciun_Georgia
Shoshyna_Anastasiya Perrin_Conny
Bellis_Catherine Feng_Shuo
Konjuh_Ana Hatouka_Yuliya
Vukovic_Draginja Boulter_Katie
Falkner_Ziva Yudanov_Marina
Radwanska_Urszula Adler_Lou
Portillo_Maria Myers_Abbie
Samir_Sandra Nguyen_Lucie
Bogdan_Ana Gram_Olivia
Falconi_Irina Woolcock_Belinda
Steur_Julyette Meri_Eszter
Arango_Emiliana Kimmelmann_Julia
Korpatsch_Tamara Ganz_Fiona
Shoshyna_Anastasiya Gabueva_Angelina
Bellis_Catherine Konjuh_Ana
Falkner_Ziva Vukovic_Draginja
Portillo_Maria Radwanska_Urszula
Samir_Sandra Bogdan_Ana
Falconi_Irina Steur_Julyette
Arango_Emiliana Korpatsch_Tamara
Bellis_Catherine Shoshyna_Anastasiya
Portillo_Maria Falkner_Ziva
Samir_Sandra Falconi_Irina
Arango_Emiliana Bellis_Catherine
Samir_Sandra Portillo_Maria
Samir_Sandra Arango_Emiliana
afficher_matchs_joueuse New-York 2021 Bellis_Catherine
exit
